Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
t-HCOOH	Formic Acid	380.62577960, 380.62577960	20(2,19)-20(0,20)	-4.92770		152.3495	219.1957	CDMS
t-HCOOH	Formic Acid	381.49296530, 381.49296530	15(4,11)-16(2,14)	-6.41580		112.7562	162.2301	CDMS
t-HCOOH	Formic Acid	381.80196730, 381.80196730	7(3,5)-8(1,8)	-7.03290		28.1636	40.5209	CDMS
t-HCOOH	Formic Acid	382.38035800, 382.38035800	29(2,27)-29(2,28)	-4.98100		330.0022	474.7968	CDMS
t-HCOOH	Formic Acid	382.43986500, 382.43986500	17(10,8)-16(10,7)	-3.29450		322.5454	464.0682	CDMS
t-HCOOH	Formic Acid	382.43986500, 382.43986500	17(10,8)-16(10,7)	-3.29450		322.5454	464.0682	CDMS
t-HCOOH	Formic Acid	382.44554470, 382.44554470	17(9,9)-16(9,8)	-3.16580		280.7300	403.9055	CDMS
t-HCOOH	Formic Acid	382.44554470, 382.44554470	17(9,9)-16(9,8)	-3.16580		280.7300	403.9055	CDMS
t-HCOOH	Formic Acid	382.48086550, 382.48086550	17(8,9)-16(8,8)	-3.05360		243.2858	350.0320	CDMS
t-HCOOH	Formic Acid	382.48086550, 382.48086550	17(8,9)-16(8,8)	-3.05360		243.2858	350.0320	CDMS
t-HCOOH	Formic Acid	382.56117890, 382.56117890	17(7,11)-16(7,10)	-2.95660		210.2261	302.4667	CDMS
t-HCOOH	Formic Acid	382.56118100, 382.56118100	17(7,10)-16(7,9)	-2.95660		210.2261	302.4667	CDMS
t-HCOOH	Formic Acid	382.71630410, 382.71630410	17(6,12)-16(6,11)	-2.87360		181.5646	261.2295	CDMS
t-HCOOH	Formic Acid	382.71647020, 382.71647020	17(6,11)-16(6,10)	-2.87360		181.5646	261.2295	CDMS
t-HCOOH	Formic Acid	383.00785680, 383.00785680	17(5,13)-16(5,12)	-2.80400		157.3181	226.3444	CDMS
t-HCOOH	Formic Acid	383.01630220, 383.01630220	17(5,12)-16(5,11)	-2.80400		157.3184	226.3448	CDMS
t-HCOOH	Formic Acid	383.29844030, 383.29844030	17(3,15)-16(3,14)	-2.70450		122.0836	175.6501	CDMS
t-HCOOH	Formic Acid	383.49590900, 383.49590900	17(4,14)-16(4,13)	-2.74710		137.5085	197.8429	CDMS
t-HCOOH	Formic Acid	383.74785550, 383.74785550	17(4,13)-16(4,12)	-2.74650		137.5224	197.8629	CDMS
t-HCOOH	Formic Acid	383.88486900, 383.88486900	28(3,26)-29(1,29)	-6.75890		311.8302	448.6515	CDMS
t-HCOOH	Formic Acid	384.09599370, 384.09599370	23(4,20)-24(1,23)	-6.53100		230.1522	331.1358	CDMS
t-HCOOH	Formic Acid	384.39452120, 384.39452120	28(3,26)-29(0,29)	-6.80860		311.8132	448.6271	CDMS
t-HCOOH	Formic Acid	384.54229810, 384.54229810	18(1,18)-17(1,17)	-2.64380		111.9280	161.0385	CDMS
t-HCOOH	Formic Acid	385.30267880, 385.30267880	20(7,14)-21(6,15)	-5.45510		252.9303	363.9082	CDMS
t-HCOOH	Formic Acid	385.30676580, 385.30676580	20(7,13)-21(6,16)	-5.45510		252.9302	363.9080	CDMS
t-HCOOH	Formic Acid	386.31407670, 386.31407670	18(0,18)-17(0,17)	-2.63900		111.6244	160.6017	CDMS
t-HCOOH	Formic Acid	386.92784600, 386.92784600	17(3,14)-16(3,13)	-2.69700		122.3829	176.0807	CDMS
t-HCOOH	Formic Acid	386.94439710, 386.94439710	26(4,22)-26(3,23)	-4.69860		287.1838	413.1911	CDMS
t-HCOOH	Formic Acid	387.00915530, 387.00915530	10(2,9)-9(1,8)	-4.84040		37.0844	53.3559	CDMS
t-HCOOH	Formic Acid	387.69549100, 387.69549100	17(1,16)-16(1,15)	-2.65220		106.9265	153.8425	CDMS
t-HCOOH	Formic Acid	388.47670540, 388.47670540	23(1,22)-23(1,23)	-4.94940		199.3591	286.8316	CDMS
t-HCOOH	Formic Acid	388.69366390, 388.69366390	21(3,19)-21(2,20)	-4.67190		180.5359	259.7494	CDMS
t-HCOOH	Formic Acid	389.53765770, 389.53765770	14(6,9)-15(5,10)	-5.44080		145.2970	209.0488	CDMS
t-HCOOH	Formic Acid	389.54304970, 389.54304970	14(6,8)-15(5,11)	-5.44080		145.2968	209.0485	CDMS
t-HCOOH	Formic Acid	390.77229010, 390.77229010	23(1,22)-23(0,23)	-4.92140		199.2825	286.7214	CDMS
t-HCOOH	Formic Acid	392.99979440, 392.99979440	21(2,20)-21(1,21)	-4.86790		167.4269	240.8886	CDMS
t-HCOOH	Formic Acid	393.05228930, 393.05228930	19(4,16)-20(2,19)	-6.31350		165.0458	237.4627	CDMS
t-HCOOH	Formic Acid	393.18916250, 393.18916250	8(5,4)-9(4,5)	-5.70280		69.1175	99.4441	CDMS
t-HCOOH	Formic Acid	393.19351040, 393.19351040	8(5,3)-9(4,6)	-5.70280		69.1174	99.4439	CDMS
t-HCOOH	Formic Acid	393.64388880, 393.64388880	18(1,18)-17(0,17)	-4.38190		111.6244	160.6017	CDMS
t-HCOOH	Formic Acid	393.82617530, 393.82617530	17(2,15)-16(2,14)	-2.65390		112.7562	162.2301	CDMS
t-HCOOH	Formic Acid	395.51885260, 395.51885260	29(2,27)-29(1,28)	-4.86230		329.5640	474.1664	CDMS
t-HCOOH	Formic Acid	396.49467020, 396.49467020	25(4,21)-25(3,22)	-4.66500		267.1138	384.3150	CDMS
t-HCOOH	Formic Acid	396.70104310, 396.70104310	21(2,20)-21(0,21)	-4.90930		167.3034	240.7109	CDMS
t-HCOOH	Formic Acid	398.20243040, 398.20243040	22(3,20)-22(2,21)	-4.67180		196.7408	283.0645	CDMS
t-HCOOH	Formic Acid	398.39061100, 398.39061100	29(3,27)-30(1,30)	-6.78250		333.0030	479.1143	CDMS
t-HCOOH	Formic Acid	398.68080210, 398.68080210	3(3,1)-2(2,0)	-4.92230		11.0918	15.9585	CDMS
t-HCOOH	Formic Acid	398.71153780, 398.71153780	3(3,0)-2(2,1)	-4.92230		11.0908	15.9571	CDMS
t-HCOOH	Formic Acid	398.78410620, 398.78410620	29(3,27)-30(0,30)	-6.83120		332.9899	479.0954	CDMS
t-HCOOH	Formic Acid	398.96449170, 398.96449170	22(4,19)-23(1,22)	-6.53600		212.3173	305.4755	CDMS
t-HCOOH	Formic Acid	399.63494590, 399.63494590	19(0,19)-18(1,18)	-4.36760		124.7549	179.4934	CDMS
t-HCOOH	Formic Acid	399.66038120, 399.66038120	18(2,17)-17(2,16)	-2.63770		122.8882	176.8077	CDMS
t-HCOOH	Formic Acid	400.08108640, 400.08108640	25(2,23)-24(3,22)	-4.96320		245.2892	352.9144	CDMS
t-HCOOH	Formic Acid	401.60952150, 401.60952150	11(2,10)-10(1,9)	-4.78200		44.8066	64.4663	CDMS
t-HCOOH	Formic Acid	402.85496340, 402.85496340	6(2,4)-5(0,5)	-5.93700		11.2078	16.1254	CDMS
t-HCOOH	Formic Acid	404.94349600, 404.94349600	18(10,9)-17(10,8)	-3.22320		335.3022	482.4223	CDMS
t-HCOOH	Formic Acid	404.94349600, 404.94349600	18(10,9)-17(10,8)	-3.22320		335.3022	482.4223	CDMS
t-HCOOH	Formic Acid	404.95711400, 404.95711400	18(9,10)-17(9,9)	-3.10080		293.4870	422.2599	CDMS
t-HCOOH	Formic Acid	404.95711400, 404.95711400	18(9,10)-17(9,9)	-3.10080		293.4870	422.2599	CDMS
t-HCOOH	Formic Acid	405.00521700, 405.00521700	18(8,11)-17(8,10)	-2.99330		256.0440	368.3881	CDMS
t-HCOOH	Formic Acid	405.00521710, 405.00521710	18(8,10)-17(8,9)	-2.99330		256.0440	368.3881	CDMS
t-HCOOH	Formic Acid	405.10604010, 405.10604010	18(7,12)-17(7,11)	-2.89990		222.9870	320.8267	CDMS
t-HCOOH	Formic Acid	405.10604470, 405.10604470	18(7,11)-17(7,10)	-2.89990		222.9870	320.8267	CDMS
t-HCOOH	Formic Acid	405.29500980, 405.29500980	18(6,13)-17(6,12)	-2.81970		194.3307	279.5969	CDMS
t-HCOOH	Formic Acid	405.29532720, 405.29532720	18(6,12)-17(6,11)	-2.81970		194.3307	279.5969	CDMS
t-HCOOH	Formic Acid	405.50204890, 405.50204890	19(1,19)-18(1,18)	-2.60150		124.7549	179.4934	CDMS
t-HCOOH	Formic Acid	405.64383200, 405.64383200	18(5,14)-17(5,13)	-2.75220		170.0939	244.7258	CDMS
t-HCOOH	Formic Acid	405.65805660, 405.65805660	18(5,13)-17(5,12)	-2.75220		170.0945	244.7266	CDMS
t-HCOOH	Formic Acid	405.76961390, 405.76961390	24(4,20)-24(3,21)	-4.63380		247.8397	356.5840	CDMS
t-HCOOH	Formic Acid	405.79934670, 405.79934670	18(3,16)-17(3,15)	-2.65600		134.8691	194.0454	CDMS
t-HCOOH	Formic Acid	406.19586870, 406.19586870	18(4,15)-17(4,14)	-2.69700		150.3005	216.2476	CDMS
t-HCOOH	Formic Acid	406.57017300, 406.57017300	18(4,14)-17(4,13)	-2.69630		150.3228	216.2797	CDMS
t-HCOOH	Formic Acid	406.96475810, 406.96475810	19(0,19)-18(0,18)	-2.59780		124.5104	179.1417	CDMS
t-HCOOH	Formic Acid	407.02718750, 407.02718750	18(4,15)-19(2,18)	-6.31200		150.2728	216.2078	CDMS
t-HCOOH	Formic Acid	407.73776410, 407.73776410	8(2,6)-7(1,7)	-5.02210		22.4051	32.2358	CDMS
t-HCOOH	Formic Acid	407.83038680, 407.83038680	24(5,19)-25(3,22)	-6.32300		267.1138	384.3150	CDMS
t-HCOOH	Formic Acid	408.18864280, 408.18864280	19(7,13)-20(6,14)	-5.41300		237.1493	341.2030	CDMS
t-HCOOH	Formic Acid	408.19091920, 408.19091920	19(7,12)-20(6,15)	-5.41300		237.1492	341.2028	CDMS
t-HCOOH	Formic Acid	408.58151320, 408.58151320	23(3,21)-23(2,22)	-4.67350		213.6580	307.4044	CDMS
t-HCOOH	Formic Acid	409.25051240, 409.25051240	18(1,17)-17(1,16)	-2.60810		119.8587	172.4489	CDMS
t-HCOOH	Formic Acid	409.57528630, 409.57528630	21(1,20)-20(2,19)	-4.62520		165.0458	237.4627	CDMS
t-HCOOH	Formic Acid	410.48488220, 410.48488220	18(3,15)-17(3,14)	-2.64700		135.2894	194.6501	CDMS
t-HCOOH	Formic Acid	410.58870370, 410.58870370	22(2,21)-22(1,22)	-4.85970		183.0450	263.3594	CDMS
t-HCOOH	Formic Acid	412.28395080, 412.28395080	13(6,8)-14(5,9)	-5.43490		134.0296	192.8376	CDMS
t-HCOOH	Formic Acid	412.28665050, 412.28665050	13(6,7)-14(5,10)	-5.43490		134.0295	192.8374	CDMS
t-HCOOH	Formic Acid	412.83186110, 412.83186110	19(1,19)-18(0,18)	-4.33810		124.5104	179.1417	CDMS
t-HCOOH	Formic Acid	413.22557570, 413.22557570	24(1,23)-24(1,24)	-4.93040		216.3685	311.3042	CDMS
t-HCOOH	Formic Acid	413.50908970, 413.50908970	22(2,21)-22(0,22)	-4.89470		182.9476	263.2193	CDMS
t-HCOOH	Formic Acid	413.56160340, 413.56160340	14(4,10)-15(2,13)	-6.43370		100.4038	144.4578	CDMS
t-HCOOH	Formic Acid	414.55141310, 414.55141310	23(4,19)-23(3,20)	-4.60540		229.3644	330.0023	CDMS
t-HCOOH	Formic Acid	415.02393920, 415.02393920	24(1,23)-24(0,24)	-4.90660		216.3085	311.2179	CDMS
t-HCOOH	Formic Acid	415.57008450, 415.57008450	12(2,11)-11(1,10)	-4.72820		53.2885	76.6698	CDMS
t-HCOOH	Formic Acid	415.78687740, 415.78687740	7(5,3)-8(4,4)	-5.81120		62.3619	89.7243	CDMS
t-HCOOH	Formic Acid	415.78855030, 415.78855030	7(5,2)-8(4,5)	-5.81120		62.3618	89.7242	CDMS
t-HCOOH	Formic Acid	415.99974370, 415.99974370	21(4,18)-22(1,21)	-6.55060		195.1680	280.8016	CDMS
t-HCOOH	Formic Acid	417.22067820, 417.22067820	18(2,16)-17(2,15)	-2.60640		125.8929	181.1308	CDMS
t-HCOOH	Formic Acid	419.82626870, 419.82626870	24(3,22)-24(2,23)	-4.67690		231.2853	332.7660	CDMS
t-HCOOH	Formic Acid	421.09290730, 421.09290730	4(3,2)-3(2,1)	-4.86180		13.3446	19.1998	CDMS
t-HCOOH	Formic Acid	421.24720990, 421.24720990	4(3,1)-3(2,2)	-4.86160		13.3395	19.1925	CDMS
t-HCOOH	Formic Acid	421.30957200, 421.30957200	19(2,18)-18(2,17)	-2.59640		136.2194	195.9882	CDMS
t-HCOOH	Formic Acid	421.76162600, 421.76162600	20(0,20)-19(1,19)	-4.32140		138.2810	198.9544	CDMS
t-HCOOH	Formic Acid	422.14089080, 422.14089080	17(4,14)-18(2,17)	-6.31750		136.2194	195.9882	CDMS
t-HCOOH	Formic Acid	422.66747320, 422.66747320	22(4,18)-22(3,19)	-4.58010		211.6895	304.5722	CDMS
t-HCOOH	Formic Acid	426.43273020, 426.43273020	20(1,20)-19(1,19)	-2.56430		138.2810	198.9544	CDMS
t-HCOOH	Formic Acid	427.47117800, 427.47117800	19(9,10)-18(9,9)	-3.04460		306.9949	441.6946	CDMS
t-HCOOH	Formic Acid	427.47117800, 427.47117800	19(9,10)-18(9,9)	-3.04460		306.9949	441.6946	CDMS
t-HCOOH	Formic Acid	427.53389670, 427.53389670	19(8,12)-18(8,11)	-2.94090		269.5535	387.8251	CDMS
t-HCOOH	Formic Acid	427.53389680, 427.53389680	19(8,11)-18(8,10)	-2.94090		269.5535	387.8251	CDMS
t-HCOOH	Formic Acid	427.62872900, 427.62872900	20(0,20)-19(0,19)	-2.56140		138.0853	198.6728	CDMS
t-HCOOH	Formic Acid	427.65794590, 427.65794590	19(7,13)-18(7,12)	-2.85040		236.4998	340.2685	CDMS
t-HCOOH	Formic Acid	427.65795540, 427.65795540	19(7,12)-18(7,11)	-2.85040		236.4998	340.2685	CDMS
t-HCOOH	Formic Acid	427.80830630, 427.80830630	7(2,5)-6(0,6)	-5.72160		15.6697	22.5451	CDMS
t-HCOOH	Formic Acid	427.88501980, 427.88501980	19(6,14)-18(6,13)	-2.77250		207.8499	299.0479	CDMS
t-HCOOH	Formic Acid	427.88560370, 427.88560370	19(6,13)-18(6,12)	-2.77250		207.8499	299.0479	CDMS
t-HCOOH	Formic Acid	428.25873940, 428.25873940	19(3,17)-18(3,16)	-2.61350		148.4051	213.5206	CDMS
t-HCOOH	Formic Acid	428.29720250, 428.29720250	19(5,15)-18(5,14)	-2.70680		183.6247	264.1935	CDMS
t-HCOOH	Formic Acid	428.32044420, 428.32044420	19(5,14)-18(5,13)	-2.70680		183.6258	264.1950	CDMS
t-HCOOH	Formic Acid	428.66043540, 428.66043540	28(5,24)-29(3,27)	-6.32590		346.2919	498.2339	CDMS
t-HCOOH	Formic Acid	428.67020570, 428.67020570	23(2,22)-23(1,23)	-4.85420		199.3591	286.8316	CDMS
t-HCOOH	Formic Acid	428.90859910, 428.90859910	19(4,16)-18(4,15)	-2.65300		163.8498	235.7420	CDMS
t-HCOOH	Formic Acid	428.95491900, 428.95491900	13(2,12)-12(1,11)	-4.67840		62.5258	89.9602	CDMS
t-HCOOH	Formic Acid	429.45137280, 429.45137280	19(4,15)-18(4,14)	-2.65190		163.8845	235.7919	CDMS
t-HCOOH	Formic Acid	429.99540920, 429.99540920	21(4,17)-21(3,18)	-4.55840		194.8154	280.2943	CDMS
t-HCOOH	Formic Acid	430.59230440, 430.59230440	19(1,18)-18(1,17)	-2.56960		133.5098	192.0897	CDMS
t-HCOOH	Formic Acid	430.96579040, 430.96579040	23(2,22)-23(0,23)	-4.88380		199.2825	286.7214	CDMS
t-HCOOH	Formic Acid	431.01869720, 431.01869720	18(7,12)-19(6,13)	-5.37900		222.1226	319.5830	CDMS
t-HCOOH	Formic Acid	431.01992580, 431.01992580	18(7,11)-19(6,14)	-5.37900		222.1226	319.5830	CDMS
t-HCOOH	Formic Acid	431.92429630, 431.92429630	25(3,23)-25(2,24)	-4.68220		249.6204	359.1460	CDMS
t-HCOOH	Formic Acid	432.29983320, 432.29983320	20(1,20)-19(0,19)	-4.29900		138.0853	198.6728	CDMS
t-HCOOH	Formic Acid	434.17606130, 434.17606130	19(3,16)-18(3,15)	-2.60280		148.9817	214.3502	CDMS
t-HCOOH	Formic Acid	434.98058900, 434.98058900	12(6,7)-13(5,8)	-5.44350		123.5157	177.7105	CDMS
t-HCOOH	Formic Acid	434.98186920, 434.98186920	12(6,6)-13(5,9)	-5.44350		123.5157	177.7105	CDMS
t-HCOOH	Formic Acid	435.10777890, 435.10777890	20(4,17)-21(1,20)	-6.57580		178.7078	257.1192	CDMS
t-HCOOH	Formic Acid	436.46418690, 436.46418690	20(4,16)-20(3,17)	-4.54030		178.7411	257.1671	CDMS
t-HCOOH	Formic Acid	436.53908920, 436.53908920	26(2,24)-25(3,23)	-4.88550		264.0279	379.8751	CDMS
t-HCOOH	Formic Acid	437.63298730, 437.63298730	25(1,24)-25(1,25)	-4.91630		234.0727	336.7765	CDMS
t-HCOOH	Formic Acid	438.30536300, 438.30536300	16(4,13)-17(2,16)	-6.33120		122.8882	176.8077	CDMS
t-HCOOH	Formic Acid	438.34959400, 438.34959400	6(5,2)-7(4,3)	-5.99620		56.3582	81.0864	CDMS
t-HCOOH	Formic Acid	438.35015180, 438.35015180	6(5,1)-7(4,4)	-5.99620		56.3582	81.0864	CDMS
t-HCOOH	Formic Acid	438.65875330, 438.65875330	22(1,21)-21(2,20)	-4.55640		180.5359	259.7494	CDMS
t-HCOOH	Formic Acid	439.03754400, 439.03754400	25(1,24)-25(0,25)	-4.89620		234.0259	336.7091	CDMS
t-HCOOH	Formic Acid	440.22979620, 440.22979620	9(2,7)-8(1,8)	-4.97670		28.1636	40.5209	CDMS
t-HCOOH	Formic Acid	440.48066300, 440.48066300	19(2,17)-18(2,16)	-2.56510		139.8099	201.1541	CDMS
t-HCOOH	Formic Acid	441.84203880, 441.84203880	14(2,13)-13(1,12)	-4.63210		72.5140	104.3309	CDMS
t-HCOOH	Formic Acid	442.05122480, 442.05122480	19(4,15)-19(3,16)	-4.52630		163.4642	235.1872	CDMS
t-HCOOH	Formic Acid	442.88349720, 442.88349720	20(2,19)-19(2,18)	-2.56030		150.2728	216.2078	CDMS
t-HCOOH	Formic Acid	443.15575250, 443.15575250	20(3,18)-20(1,19)	-4.96070		162.9409	234.4343	CDMS
t-HCOOH	Formic Acid	443.38789910, 443.38789910	5(3,3)-4(2,2)	-4.79910		16.3522	23.5270	CDMS
t-HCOOH	Formic Acid	443.50124850, 443.50124850	21(3,19)-21(1,20)	-4.92620		178.7078	257.1192	CDMS
t-HCOOH	Formic Acid	443.62943340, 443.62943340	23(5,18)-24(3,21)	-6.28200		247.8397	356.5840	CDMS
t-HCOOH	Formic Acid	443.63650330, 443.63650330	21(0,21)-20(1,20)	-4.28130		152.5053	219.4198	CDMS
t-HCOOH	Formic Acid	443.85273300, 443.85273300	5(3,2)-4(2,3)	-4.79860		16.3370	23.5052	CDMS
t-HCOOH	Formic Acid	444.21574290, 444.21574290	19(3,17)-19(1,18)	-5.00140		147.8728	212.7548	CDMS
t-HCOOH	Formic Acid	444.72122830, 444.72122830	13(4,9)-14(2,12)	-6.46650		88.8385	127.8180	CDMS
t-HCOOH	Formic Acid	444.85577320, 444.85577320	26(3,24)-26(2,25)	-4.68920		268.6615	386.5417	CDMS
t-HCOOH	Formic Acid	444.95398830, 444.95398830	27(5,23)-28(3,26)	-6.28990		324.6352	467.0750	CDMS
t-HCOOH	Formic Acid	445.35285860, 445.35285860	22(3,20)-22(1,21)	-4.89740		195.1680	280.8016	CDMS
t-HCOOH	Formic Acid	446.54930790, 446.54930790	18(3,16)-18(1,17)	-5.04830		133.5098	192.0897	CDMS
t-HCOOH	Formic Acid	446.77591330, 446.77591330	18(4,14)-18(3,15)	-4.51640		148.9817	214.3502	CDMS
t-HCOOH	Formic Acid	447.19345750, 447.19345750	24(2,23)-24(1,24)	-4.85140		216.3685	311.3042	CDMS
t-HCOOH	Formic Acid	447.33775190, 447.33775190	21(1,21)-20(1,20)	-2.53180		152.5053	219.4198	CDMS
t-HCOOH	Formic Acid	448.30760740, 448.30760740	21(0,21)-20(0,20)	-2.52950		152.3495	219.1957	CDMS
t-HCOOH	Formic Acid	448.77501350, 448.77501350	23(3,21)-23(1,22)	-4.87410		212.3173	305.4755	CDMS
t-HCOOH	Formic Acid	448.99182090, 448.99182090	24(2,23)-24(0,24)	-4.87630		216.3085	311.2179	CDMS
t-HCOOH	Formic Acid	449.47361140, 449.47361140	23(8,16)-24(7,17)	-5.43650		333.3836	479.6619	CDMS
t-HCOOH	Formic Acid	449.47409390, 449.47409390	23(8,15)-24(7,18)	-5.43650		333.3836	479.6619	CDMS
t-HCOOH	Formic Acid	449.98786650, 449.98786650	20(9,12)-19(9,11)	-2.99610		321.2538	462.2099	CDMS
t-HCOOH	Formic Acid	449.98786650, 449.98786650	20(9,12)-19(9,11)	-2.99610		321.2538	462.2099	CDMS
t-HCOOH	Formic Acid	450.00047360, 450.00047360	17(3,15)-17(1,16)	-5.10200		119.8587	172.4489	CDMS
t-HCOOH	Formic Acid	450.06713730, 450.06713730	20(8,13)-19(8,12)	-2.89550		283.8145	408.3434	CDMS
t-HCOOH	Formic Acid	450.06713750, 450.06713750	20(8,12)-19(8,11)	-2.89550		283.8145	408.3434	CDMS
t-HCOOH	Formic Acid	450.21728700, 450.21728700	20(7,14)-19(7,13)	-2.80740		250.7650	360.7928	CDMS
t-HCOOH	Formic Acid	450.21730600, 450.21730600	20(7,13)-19(7,12)	-2.80740		250.7650	360.7928	CDMS
t-HCOOH	Formic Acid	450.48696200, 450.48696200	20(6,15)-19(6,14)	-2.73140		222.1226	319.5830	CDMS
t-HCOOH	Formic Acid	450.48800030, 450.48800030	20(6,14)-19(6,13)	-2.73140		222.1226	319.5830	CDMS
t-HCOOH	Formic Acid	450.66943080, 450.66943080	20(3,18)-19(3,17)	-2.57640		162.6903	234.0737	CDMS
t-HCOOH	Formic Acid	450.69062250, 450.69062250	17(4,13)-17(3,14)	-4.51080		135.2894	194.6501	CDMS
t-HCOOH	Formic Acid	450.96848340, 450.96848340	20(5,16)-19(5,15)	-2.66710		197.9111	284.7483	CDMS
t-HCOOH	Formic Acid	451.00543780, 451.00543780	20(5,15)-19(5,14)	-2.66710		197.9130	284.7510	CDMS
t-HCOOH	Formic Acid	451.63077590, 451.63077590	20(4,17)-19(4,16)	-2.61450		178.1566	256.3261	CDMS
t-HCOOH	Formic Acid	451.72942120, 451.72942120	20(1,19)-19(1,18)	-2.53640		147.8728	212.7548	CDMS
t-HCOOH	Formic Acid	452.00885610, 452.00885610	21(1,21)-20(0,20)	-4.26440		152.3495	219.1957	CDMS
t-HCOOH	Formic Acid	452.40063910, 452.40063910	20(4,16)-19(4,15)	-2.61310		178.2095	256.4022	CDMS
t-HCOOH	Formic Acid	453.79415050, 453.79415050	24(3,22)-24(1,23)	-4.85580		230.1522	331.1358	CDMS
t-HCOOH	Formic Acid	453.79826080, 453.79826080	17(7,11)-18(6,12)	-5.35360		207.8499	299.0479	CDMS
t-HCOOH	Formic Acid	453.79890090, 453.79890090	17(7,10)-18(6,13)	-5.35360		207.8499	299.0479	CDMS
t-HCOOH	Formic Acid	453.87061300, 453.87061300	16(4,12)-16(3,13)	-4.50960		122.3829	176.0807	CDMS
t-HCOOH	Formic Acid	454.04054670, 454.04054670	8(2,6)-7(0,7)	-5.54040		20.8606	30.0136	CDMS
t-HCOOH	Formic Acid	454.32425560, 454.32425560	15(2,14)-14(1,13)	-4.58900		83.2475	119.7739	CDMS
t-HCOOH	Formic Acid	454.39752430, 454.39752430	16(3,14)-16(1,15)	-5.16270		106.9265	153.8425	CDMS
t-HCOOH	Formic Acid	455.43007740, 455.43007740	15(4,12)-16(2,15)	-6.35390		110.2816	158.6697	CDMS
t-HCOOH	Formic Acid	456.15611350, 456.15611350	19(4,16)-20(1,19)	-6.61270		162.9409	234.4343	CDMS
t-HCOOH	Formic Acid	456.40424220, 456.40424220	15(4,11)-15(3,12)	-4.51300		110.2575	158.6350	CDMS
t-HCOOH	Formic Acid	457.63416150, 457.63416150	11(6,6)-12(5,7)	-5.46940		113.7548	163.6668	CDMS
t-HCOOH	Formic Acid	457.63473090, 457.63473090	11(6,5)-12(5,8)	-5.46940		113.7548	163.6668	CDMS
t-HCOOH	Formic Acid	457.98767690, 457.98767690	20(3,17)-19(3,16)	-2.56410		163.4642	235.1872	CDMS
t-HCOOH	Formic Acid	458.38451690, 458.38451690	14(4,10)-14(3,11)	-4.52120		98.9086	142.3066	CDMS
t-HCOOH	Formic Acid	458.59395180, 458.59395180	27(3,25)-27(2,26)	-4.69810		288.4067	414.9505	CDMS
t-HCOOH	Formic Acid	459.56118070, 459.56118070	15(3,13)-15(1,14)	-5.23070		94.7205	136.2809	CDMS
t-HCOOH	Formic Acid	459.90256430, 459.90256430	13(4,9)-13(3,10)	-4.53450		88.3321	127.0895	CDMS
t-HCOOH	Formic Acid	460.40018360, 460.40018360	25(3,23)-25(1,24)	-4.84230		248.6706	357.7795	CDMS
t-HCOOH	Formic Acid	460.88487170, 460.88487170	5(5,1)-6(4,2)	-6.35240		51.1061	73.5299	CDMS
t-HCOOH	Formic Acid	460.88502380, 460.88502380	5(5,0)-6(4,3)	-6.35240		51.1060	73.5297	CDMS
t-HCOOH	Formic Acid	461.04313640, 461.04313640	12(4,8)-12(3,9)	-4.55330		78.5239	112.9777	CDMS
t-HCOOH	Formic Acid	461.67396410, 461.67396410	26(1,25)-26(1,26)	-4.90670		252.4714	363.2479	CDMS
t-HCOOH	Formic Acid	461.88194680, 461.88194680	11(4,7)-11(3,8)	-4.57830	 2.0	69.4805	99.9664	CDMS
t-HCOOH	Formic Acid	462.30456340, 462.30456340	26(5,22)-27(3,25)	-6.25820		303.7037	436.9594	CDMS
t-HCOOH	Formic Acid	462.37809560, 462.37809560	15(4,12)-15(3,13)	-4.50380		110.0498	158.3362	CDMS
t-HCOOH	Formic Acid	462.42594150, 462.42594150	16(4,13)-16(3,14)	-4.49640		122.0836	175.6501	CDMS
t-HCOOH	Formic Acid	462.43608640, 462.43608640	14(4,11)-14(3,12)	-4.51490		98.7686	142.1052	CDMS
t-HCOOH	Formic Acid	462.48447110, 462.48447110	10(4,6)-10(3,7)	-4.61060		61.1989	88.0511	CDMS
t-HCOOH	Formic Acid	462.56232840, 462.56232840	13(4,10)-13(3,11)	-4.53040		88.2407	126.9580	CDMS
t-HCOOH	Formic Acid	462.62341020, 462.62341020	17(4,14)-17(3,15)	-4.49250		134.8691	194.0454	CDMS
t-HCOOH	Formic Acid	462.72573480, 462.72573480	12(4,9)-12(3,10)	-4.55070		78.4663	112.8949	CDMS
t-HCOOH	Formic Acid	462.76793510, 462.76793510	26(1,25)-26(0,26)	-4.89000		252.4349	363.1954	CDMS
t-HCOOH	Formic Acid	462.90174850, 462.90174850	11(4,8)-11(3,9)	-4.57670		69.4458	99.9164	CDMS
t-HCOOH	Formic Acid	462.90580860, 462.90580860	9(4,5)-9(3,6)	-4.65170		53.6767	77.2284	CDMS
t-HCOOH	Formic Acid	463.01993220, 463.01993220	18(4,15)-18(3,16)	-4.49160		148.4051	213.5206	CDMS
t-HCOOH	Formic Acid	463.07211600, 463.07211600	10(4,7)-10(3,8)	-4.60970		61.1790	88.0224	CDMS
t-HCOOH	Formic Acid	463.19123850, 463.19123850	8(4,4)-8(3,5)	-4.70440		46.9115	67.4948	CDMS
